holiday,temp,rain_1h,snow_1h,clouds_all,weather_description,weekend,time_slots,season,traffic_volume
0,12.060000000000002,0.0,0.0,75,low_drizzle,0,wee_hours,season_1,856
0,11.560000000000002,0.0,0.0,90,mist,0,wee_hours,season_1,2781
0,11.560000000000002,0.0,0.0,90,avg_rain,0,wee_hours,season_1,2781
0,11.560000000000002,0.0,0.0,90,low_drizzle,0,wee_hours,season_1,2781
0,11.770000000000039,0.0,0.0,90,avg_rain,0,morning_hours,season_1,5955
0,11.770000000000039,0.0,0.0,90,mist,0,morning_hours,season_1,5955
0,11.830000000000041,0.0,0.0,90,mist,0,morning_hours,season_1,7260
0,11.830000000000041,0.0,0.0,90,avg_rain,0,morning_hours,season_1,7260
0,12.140000000000043,0.0,0.0,90,mist,0,morning_hours,season_1,6303
0,12.140000000000043,0.0,0.0,90,avg_rain,0,morning_hours,season_1,6303
0,12.140000000000043,0.0,0.0,90,high_drizzle,0,morning_hours,season_1,6303
0,13.07000000000005,0.0,0.0,90,avg_rain,0,morning_hours,season_1,4648
0,13.07000000000005,0.0,0.0,90,mist,0,morning_hours,season_1,4648
0,13.07000000000005,0.0,0.0,90,avg_rain,0,noon_hours,season_1,4734
0,13.07000000000005,0.0,0.0,90,mist,0,noon_hours,season_1,4734
0,13.07000000000005,0.0,0.0,90,low_drizzle,0,noon_hours,season_1,4734
0,12.670000000000016,2.4,0.0,90,avg_rain,0,noon_hours,season_1,4884
0,12.670000000000016,2.4,0.0,90,mist,0,noon_hours,season_1,4884
0,13.961000000000013,0.0,0.0,92,avg_rain,0,noon_hours,season_1,5197
0,13.961000000000013,0.0,0.0,92,avg_rain,0,noon_hours,season_1,5106
0,16.138000000000034,0.0,0.0,36,avg_rain,0,noon_hours,season_1,5677
0,16.138000000000034,0.0,0.0,36,avg_rain,0,evening_hours,season_1,5994
0,16.138000000000034,0.0,0.0,36,avg_rain,0,evening_hours,season_1,6864
0,13.774000000000115,0.0,0.0,68,avg_rain,0,evening_hours,season_1,6736
0,13.774000000000115,0.0,0.0,68,avg_rain,0,late_hours,season_1,5021
0,13.774000000000115,0.0,0.0,68,avg_rain,0,late_hours,season_1,3962
0,10.143000000000029,0.0,0.0,0,clear,0,late_hours,season_1,3511
0,10.143000000000029,0.0,0.0,0,clear,0,late_hours,season_1,3166
0,10.143000000000029,0.0,0.0,0,clear,0,late_hours,season_1,3196
0,6.742999999999995,0.0,0.0,24,low_clouds,0,late_hours,season_1,2737
0,10.900000000000034,0.0,0.0,24,low_clouds,0,wee_hours,season_1,983
0,10.200000000000045,0.0,0.0,24,low_clouds,0,wee_hours,season_1,948
0,3.3920000000000528,0.0,0.0,0,clear,0,wee_hours,season_1,442
0,3.3920000000000528,0.0,0.0,0,clear,0,wee_hours,season_1,418
0,3.3920000000000528,0.0,0.0,0,clear,0,wee_hours,season_1,921
0,1.8040000000000305,0.0,0.0,0,clear,0,wee_hours,season_1,2824
0,1.8040000000000305,0.0,0.0,0,clear,0,morning_hours,season_1,6035
0,6.600000000000023,0.0,0.0,0,clear,0,morning_hours,season_1,7241
0,5.802000000000021,0.0,0.0,0,clear,0,morning_hours,season_1,6166
0,5.802000000000021,0.0,0.0,0,clear,0,morning_hours,season_1,5388
0,7.5,0.0,0.0,0,clear,0,noon_hours,season_1,4993
0,11.661000000000001,0.0,0.0,0,clear,0,noon_hours,season_1,5228
0,9.5,0.0,0.0,40,low_clouds,0,noon_hours,season_1,5640
0,11.170000000000016,0.0,0.0,20,low_clouds,0,noon_hours,season_1,5521
0,12.470000000000027,0.0,0.0,1,clear,0,noon_hours,season_1,5816
0,14.350000000000023,0.0,0.0,1,clear,0,evening_hours,season_1,6604
0,14.680000000000007,0.0,0.0,40,low_clouds,0,late_hours,season_1,4910
0,13.450000000000045,0.0,0.0,1,clear,0,late_hours,season_1,3974
0,12.189999999999998,0.0,0.0,1,clear,0,late_hours,season_1,3527
0,9.480000000000018,0.0,0.0,1,clear,0,late_hours,season_1,2991
0,7.8799999999999955,0.0,0.0,1,clear,0,late_hours,season_1,2181
0,7.180000000000007,0.0,0.0,1,clear,1,wee_hours,season_1,1677
0,6.160000000000025,0.0,0.0,1,clear,1,wee_hours,season_1,935
0,5.480000000000018,0.0,0.0,1,clear,1,wee_hours,season_1,736
0,4.8799999999999955,0.0,0.0,1,clear,1,wee_hours,season_1,405
0,4.710000000000036,0.0,0.0,1,clear,1,wee_hours,season_1,413
0,4.07000000000005,0.0,0.0,1,clear,1,wee_hours,season_1,745
0,3.980000000000018,0.0,0.0,1,clear,1,morning_hours,season_1,1442
0,5.410000000000025,0.0,0.0,1,clear,1,morning_hours,season_1,2202
0,7.9500000000000455,0.0,0.0,1,clear,1,morning_hours,season_1,3497
0,10.900000000000034,0.0,0.0,12,low_clouds,1,morning_hours,season_1,4366
0,14.600000000000023,0.0,0.0,1,clear,1,noon_hours,season_1,4482
0,18.100000000000023,0.0,0.0,1,clear,1,noon_hours,season_1,5285
0,19.189999999999998,0.0,0.0,40,low_clouds,1,noon_hours,season_1,5057
0,20.02000000000004,0.0,0.0,1,clear,1,noon_hours,season_1,4855
0,20.04000000000002,0.0,0.0,75,avg_rain,1,evening_hours,season_1,4755
0,20.310000000000002,0.0,0.0,1,avg_rain,1,evening_hours,season_1,4687
0,20.110000000000014,0.0,0.0,1,clear,1,late_hours,season_1,4444
0,17.960000000000036,0.0,0.0,1,proximity,1,late_hours,season_1,3340
0,17.05000000000001,0.0,0.0,1,clear,1,late_hours,season_1,3497
0,16.160000000000025,0.0,0.0,1,clear,1,late_hours,season_1,3000
0,16.180000000000007,0.0,0.0,1,clear,1,late_hours,season_1,2256
0,16.08000000000004,0.0,0.0,40,thunderstorm,1,wee_hours,season_1,1867
0,15.710000000000036,0.0,0.0,40,proximity,1,wee_hours,season_1,1063
0,15.710000000000036,0.0,0.0,40,high_drizzle,1,wee_hours,season_1,1063
0,15.200000000000045,0.0,0.0,1,thunderstorm,1,wee_hours,season_1,822
0,15.200000000000045,0.0,0.0,1,avg_rain,1,wee_hours,season_1,822
0,14.939999999999998,0.0,0.0,1,proximity,1,wee_hours,season_1,395
0,14.939999999999998,0.0,0.0,1,avg_rain,1,wee_hours,season_1,395
0,14.470000000000027,0.0,0.0,40,avg_rain,1,wee_hours,season_1,390
0,14.150000000000034,0.0,0.0,1,proximity,1,wee_hours,season_1,629
0,14.150000000000034,0.0,0.0,1,avg_rain,1,wee_hours,season_1,629
0,14.150000000000034,0.0,0.0,1,high_drizzle,1,wee_hours,season_1,629
0,12.82000000000005,0.64,0.0,90,avg_rain,1,morning_hours,season_1,1180
0,12.82000000000005,0.64,0.0,90,proximity,1,morning_hours,season_1,1180
0,12.420000000000016,1.02,0.0,90,avg_rain,1,morning_hours,season_1,1734
0,12.420000000000016,1.02,0.0,90,proximity,1,morning_hours,season_1,1734
0,11.430000000000007,1.6,0.0,90,avg_rain,1,morning_hours,season_1,2620
0,11.430000000000007,1.6,0.0,90,proximity,1,morning_hours,season_1,2620
0,11.430000000000007,1.6,0.0,90,mist,1,morning_hours,season_1,2620
0,11.189999999999998,4.06,0.0,90,avg_rain,1,morning_hours,season_1,2907
0,11.189999999999998,4.06,0.0,90,thunderstorm,1,morning_hours,season_1,2907
0,11.189999999999998,4.06,0.0,90,mist,1,morning_hours,season_1,2907
0,11.400000000000034,5.21,0.0,90,avg_rain,1,noon_hours,season_1,3494
0,11.400000000000034,5.21,0.0,90,proximity,1,noon_hours,season_1,3494
0,11.400000000000034,5.21,0.0,90,mist,1,noon_hours,season_1,3494
0,11.200000000000045,1.02,0.0,90,avg_rain,1,noon_hours,season_1,3929
0,11.200000000000045,1.02,0.0,90,mist,1,noon_hours,season_1,3929
0,11.200000000000045,1.02,0.0,90,proximity,1,noon_hours,season_1,3929
0,11.200000000000045,1.02,0.0,90,high_drizzle,1,noon_hours,season_1,3929
0,11.430000000000007,1.02,0.0,90,avg_rain,1,noon_hours,season_1,4349
0,11.430000000000007,1.02,0.0,90,mist,1,noon_hours,season_1,4349
0,11.430000000000007,1.02,0.0,90,low_drizzle,1,noon_hours,season_1,4349
0,12.730000000000018,0.0,0.0,75,avg_rain,1,noon_hours,season_1,4779
0,12.730000000000018,0.0,0.0,75,mist,1,noon_hours,season_1,4779
0,13.129999999999995,0.0,0.0,75,mist,1,noon_hours,season_1,4347
0,13.129999999999995,0.0,0.0,75,haze,1,noon_hours,season_1,4347
0,13.129999999999995,0.0,0.0,75,avg_rain,1,noon_hours,season_1,4347
0,13.210000000000036,0.0,0.0,90,avg_rain,1,evening_hours,season_1,4087
0,13.210000000000036,0.0,0.0,90,mist,1,evening_hours,season_1,4087
0,13.210000000000036,0.0,0.0,90,high_drizzle,1,evening_hours,season_1,4087
0,13.310000000000002,0.51,0.0,90,avg_rain,1,evening_hours,season_1,4461
0,13.310000000000002,0.51,0.0,90,mist,1,evening_hours,season_1,4461
0,13.430000000000007,0.0,0.0,90,mist,1,evening_hours,season_1,5823
0,13.430000000000007,0.0,0.0,90,high_drizzle,1,evening_hours,season_1,5823
0,13.430000000000007,0.0,0.0,90,haze,1,evening_hours,season_1,5823
0,13.430000000000007,0.0,0.0,90,avg_rain,1,evening_hours,season_1,5823
0,13.04000000000002,0.0,0.0,90,mist,1,late_hours,season_1,3260
0,13.04000000000002,0.0,0.0,90,avg_rain,1,late_hours,season_1,3260
0,13.04000000000002,0.0,0.0,90,haze,1,late_hours,season_1,3260
0,12.140000000000043,1.02,0.0,90,avg_rain,1,late_hours,season_1,2577
0,12.140000000000043,1.02,0.0,90,mist,1,late_hours,season_1,2577
0,12.140000000000043,1.02,0.0,90,proximity,1,late_hours,season_1,2577
0,12.140000000000043,1.02,0.0,90,low_drizzle,1,late_hours,season_1,2577
0,11.840000000000032,1.91,0.0,90,avg_rain,1,late_hours,season_1,2269
0,11.840000000000032,1.91,0.0,90,thunderstorm,1,late_hours,season_1,2269
0,11.640000000000043,1.4,0.0,75,avg_rain,1,late_hours,season_1,1609
0,11.640000000000043,1.4,0.0,75,mist,1,late_hours,season_1,1609
0,11.640000000000043,1.4,0.0,75,proximity,1,late_hours,season_1,1609
0,11.340000000000032,0.38,0.0,90,avg_rain,1,late_hours,season_1,966
0,11.340000000000032,0.38,0.0,90,mist,1,late_hours,season_1,966
0,11.340000000000032,0.38,0.0,90,low_drizzle,1,late_hours,season_1,966
0,11.32000000000005,0.25,0.0,90,avg_rain,0,wee_hours,season_1,513
0,11.32000000000005,0.25,0.0,90,mist,0,wee_hours,season_1,513
0,11.32000000000005,0.25,0.0,90,high_drizzle,0,wee_hours,season_1,513
0,11.379999999999995,3.41,0.0,90,avg_rain,0,wee_hours,season_1,334
0,11.379999999999995,3.41,0.0,90,mist,0,wee_hours,season_1,334
0,11.560000000000002,0.0,0.0,90,avg_rain,0,wee_hours,season_1,264
0,11.560000000000002,0.0,0.0,90,mist,0,wee_hours,season_1,264
0,11.560000000000002,0.0,0.0,90,high_drizzle,0,wee_hours,season_1,264
0,11.5,0.0,0.0,90,avg_rain,0,wee_hours,season_1,337
0,11.5,0.0,0.0,90,mist,0,wee_hours,season_1,337
0,11.5,0.0,0.0,90,high_drizzle,0,wee_hours,season_1,337
0,11.260000000000048,0.51,0.0,40,avg_rain,0,wee_hours,season_1,830
0,11.260000000000048,0.51,0.0,40,mist,0,wee_hours,season_1,830
0,11.260000000000048,0.51,0.0,40,low_drizzle,0,wee_hours,season_1,830
0,10.990000000000009,0.0,0.0,40,avg_rain,0,wee_hours,season_1,2776
0,10.990000000000009,0.0,0.0,40,mist,0,wee_hours,season_1,2776
0,10.990000000000009,0.0,0.0,40,low_drizzle,0,wee_hours,season_1,2776
0,10.629999999999995,0.0,0.0,90,mist,0,morning_hours,season_1,5901
0,10.629999999999995,0.0,0.0,90,low_drizzle,0,morning_hours,season_1,5901
0,10.370000000000005,1.52,0.0,90,avg_rain,0,morning_hours,season_1,6807
0,10.370000000000005,1.52,0.0,90,mist,0,morning_hours,season_1,6807
0,10.370000000000005,1.52,0.0,90,proximity,0,morning_hours,season_1,6807
0,10.439999999999998,4.7,0.0,90,avg_rain,0,morning_hours,season_1,5521
0,10.439999999999998,4.7,0.0,90,proximity,0,morning_hours,season_1,5521
0,10.439999999999998,4.7,0.0,90,mist,0,morning_hours,season_1,5521
0,10.330000000000041,0.76,0.0,90,avg_rain,0,noon_hours,season_1,4226
0,10.330000000000041,0.76,0.0,90,mist,0,noon_hours,season_1,4226
0,10.330000000000041,0.76,0.0,90,proximity,0,noon_hours,season_1,4226
0,10.330000000000041,0.76,0.0,90,low_drizzle,0,noon_hours,season_1,4226
0,10.629999999999995,0.25,0.0,90,avg_rain,0,noon_hours,season_1,4510
0,10.629999999999995,0.25,0.0,90,high_drizzle,0,noon_hours,season_1,4510
0,10.629999999999995,0.25,0.0,90,mist,0,noon_hours,season_1,4510
0,11.470000000000027,0.0,0.0,90,mist,0,noon_hours,season_1,4678
0,11.470000000000027,0.0,0.0,90,high_drizzle,0,noon_hours,season_1,4678
0,11.54000000000002,0.0,0.0,90,mist,0,noon_hours,season_1,4860
0,11.54000000000002,0.0,0.0,90,haze,0,noon_hours,season_1,4860
0,11.54000000000002,0.0,0.0,90,low_drizzle,0,noon_hours,season_1,4860
0,11.640000000000043,0.0,0.0,90,mist,0,evening_hours,season_1,5847
0,11.640000000000043,0.0,0.0,90,haze,0,evening_hours,season_1,5847
0,11.640000000000043,0.0,0.0,90,avg_rain,0,evening_hours,season_1,5847
0,10.75,0.0,0.0,90,high_clouds,0,evening_hours,season_1,6552
0,10.710000000000036,0.0,0.0,90,high_clouds,0,evening_hours,season_1,6253
0,9.910000000000025,0.0,0.0,90,high_clouds,0,late_hours,season_1,4681
0,9.28000000000003,0.0,0.0,90,high_clouds,0,late_hours,season_1,3233
0,8.78000000000003,0.0,0.0,90,high_clouds,0,late_hours,season_1,2820
0,7.8799999999999955,0.0,0.0,90,high_clouds,0,late_hours,season_1,2489
0,7.600000000000023,0.0,0.0,90,high_clouds,0,late_hours,season_1,1491
0,6.850000000000023,0.0,0.0,90,high_drizzle,0,late_hours,season_1,971
0,6.850000000000023,0.0,0.0,90,mist,0,late_hours,season_1,971
0,5.9500000000000455,0.0,0.0,90,high_drizzle,0,wee_hours,season_1,545
0,5.8700000000000045,0.0,0.0,90,high_clouds,0,wee_hours,season_1,360
0,5.32000000000005,0.0,0.0,90,high_clouds,0,wee_hours,season_1,252
0,5.2900000000000205,0.0,0.0,90,high_clouds,0,wee_hours,season_1,332
0,4.82000000000005,0.0,0.0,90,mist,0,wee_hours,season_1,839
0,4.840000000000032,0.0,0.0,90,high_drizzle,0,morning_hours,season_1,6015
0,4.840000000000032,0.0,0.0,90,mist,0,morning_hours,season_1,6015
0,4.939999999999998,0.0,0.0,90,mist,0,morning_hours,season_1,7149
0,5.300000000000011,0.0,0.0,90,high_clouds,0,morning_hours,season_1,6326
0,5.600000000000023,0.0,0.0,90,high_drizzle,0,morning_hours,season_1,5321
0,5.600000000000023,0.0,0.0,90,mist,0,morning_hours,season_1,5321
0,7.5,0.0,0.0,90,high_clouds,0,evening_hours,season_1,5985
0,8.270000000000039,0.0,0.0,90,high_clouds,0,evening_hours,season_1,6505
0,8.680000000000007,0.0,0.0,90,high_clouds,0,late_hours,season_1,3429
0,8.140000000000043,0.0,0.0,40,low_clouds,0,late_hours,season_1,2521
0,7.6299999999999955,0.0,0.0,75,low_clouds,0,late_hours,season_1,1053
0,6.3700000000000045,0.0,0.0,40,low_clouds,0,wee_hours,season_1,354
0,5.520000000000039,0.0,0.0,1,clear,0,wee_hours,season_1,327
0,4.800000000000011,0.0,0.0,1,clear,0,wee_hours,season_1,866
0,4.760000000000048,0.0,0.0,75,low_clouds,0,wee_hours,season_1,2918
0,4.439999999999998,0.0,0.0,1,clear,0,morning_hours,season_1,5964
0,4.480000000000018,0.0,0.0,75,low_clouds,0,morning_hours,season_1,7076
0,5.4500000000000455,0.0,0.0,1,clear,0,morning_hours,season_1,6518
0,6.9500000000000455,0.0,0.0,1,clear,0,morning_hours,season_1,5296
0,9.470000000000027,0.0,0.0,1,clear,0,noon_hours,season_1,4941
0,10.220000000000027,0.0,0.0,1,clear,0,noon_hours,season_1,5122
0,11.460000000000036,0.0,0.0,90,avg_rain,0,evening_hours,season_1,6115
0,9.660000000000025,2.96,0.0,90,avg_rain,0,evening_hours,season_1,6237
0,5.32000000000005,0.54,0.0,90,avg_rain,0,late_hours,season_1,1012
0,5.32000000000005,0.54,0.0,90,low_drizzle,0,late_hours,season_1,1012
0,5.020000000000039,0.25,0.0,90,avg_rain,0,wee_hours,season_1,600
0,4.420000000000016,0.0,0.0,90,avg_rain,0,wee_hours,season_1,365
0,4.420000000000016,0.0,0.0,90,mist,0,wee_hours,season_1,365
0,4.420000000000016,0.0,0.0,90,proximity,0,wee_hours,season_1,365
0,4.75,0.0,0.0,90,high_drizzle,0,wee_hours,season_1,275
0,4.75,0.0,0.0,90,avg_rain,0,wee_hours,season_1,275
0,4.930000000000007,0.25,0.0,90,avg_rain,0,wee_hours,season_1,336
0,4.720000000000027,0.76,0.0,90,avg_rain,0,wee_hours,season_1,877
0,3.9600000000000364,0.51,0.0,90,avg_rain,0,wee_hours,season_1,2772
0,3.2000000000000455,0.25,0.0,90,avg_rain,0,morning_hours,season_1,5517
0,3.080000000000041,0.42,0.0,90,avg_rain,0,morning_hours,season_1,6154
0,3.080000000000041,0.42,0.0,90,low_drizzle,0,morning_hours,season_1,6154
0,3.240000000000009,0.0,0.0,90,avg_rain,0,morning_hours,season_1,5691
0,3.240000000000009,0.0,0.0,90,haze,0,morning_hours,season_1,5691
0,3.240000000000009,0.0,0.0,90,high_drizzle,0,morning_hours,season_1,5691
0,2.8700000000000045,1.02,0.0,90,avg_rain,0,morning_hours,season_1,5536
0,2.8700000000000045,1.02,0.0,90,high_drizzle,0,morning_hours,season_1,5536
0,2.6299999999999955,1.86,0.0,90,avg_rain,0,noon_hours,season_1,4655
0,2.6299999999999955,1.86,0.0,90,high_snow,0,noon_hours,season_1,4655
0,3.2900000000000205,0.96,0.0,90,avg_rain,0,noon_hours,season_1,4894
0,3.2900000000000205,0.96,0.0,90,high_drizzle,0,noon_hours,season_1,4894
0,3.990000000000009,0.25,0.0,90,avg_rain,0,noon_hours,season_1,5094
0,3.990000000000009,0.25,0.0,90,mist,0,noon_hours,season_1,5094
0,5.230000000000018,0.0,0.0,90,avg_rain,0,noon_hours,season_1,5237
0,5.230000000000018,0.0,0.0,90,high_drizzle,0,noon_hours,season_1,5237
0,5.660000000000025,0.0,0.0,90,avg_rain,0,noon_hours,season_1,5572
0,6.1200000000000045,0.0,0.0,90,avg_rain,0,evening_hours,season_1,5967
0,5.580000000000041,0.51,0.0,90,avg_rain,0,evening_hours,season_1,6554
0,5.580000000000041,0.51,0.0,90,low_drizzle,0,evening_hours,season_1,6554
0,5.240000000000009,1.02,0.0,90,avg_rain,0,evening_hours,season_1,6048
0,5.240000000000009,1.02,0.0,90,low_drizzle,0,evening_hours,season_1,6048
0,5.07000000000005,1.52,0.0,90,avg_rain,0,late_hours,season_1,4884
0,5.07000000000005,1.52,0.0,90,mist,0,late_hours,season_1,4884
0,5.07000000000005,1.52,0.0,90,high_drizzle,0,late_hours,season_1,4884
0,5.170000000000016,0.25,0.0,90,avg_rain,0,late_hours,season_1,3464
0,5.170000000000016,0.25,0.0,90,mist,0,late_hours,season_1,3464
0,4.7900000000000205,1.4,0.0,92,avg_rain,0,late_hours,season_1,2934
0,4.7900000000000205,1.4,0.0,92,mist,0,late_hours,season_1,2934
0,4.7900000000000205,1.4,0.0,92,low_drizzle,0,late_hours,season_1,2934
0,4.75,1.52,0.0,90,avg_rain,0,late_hours,season_1,2819
0,4.75,1.52,0.0,90,mist,0,late_hours,season_1,2819
0,4.75,1.52,0.0,90,high_drizzle,0,late_hours,season_1,2819
0,4.610000000000014,1.09,0.0,90,avg_rain,0,late_hours,season_1,1993
0,4.610000000000014,1.09,0.0,90,mist,0,late_hours,season_1,1993
0,4.610000000000014,1.09,0.0,90,high_drizzle,0,late_hours,season_1,1993
0,4.560000000000002,0.51,0.0,90,avg_rain,0,late_hours,season_1,1309
0,4.560000000000002,0.51,0.0,90,low_drizzle,0,late_hours,season_1,1309
0,4.210000000000036,0.51,0.0,90,avg_rain,0,wee_hours,season_1,597
0,4.210000000000036,0.51,0.0,90,low_drizzle,0,wee_hours,season_1,597
0,3.4399999999999977,0.0,0.0,75,mist,0,wee_hours,season_1,458
0,2.8100000000000023,0.0,0.0,1,mist,0,wee_hours,season_1,357
0,2.480000000000018,0.0,0.0,20,fog,0,wee_hours,season_1,398
0,2.480000000000018,0.0,0.0,20,mist,0,wee_hours,season_1,398
0,1.7300000000000182,0.0,0.0,75,fog,0,wee_hours,season_1,810
0,1.7300000000000182,0.0,0.0,75,mist,0,wee_hours,season_1,810
0,1.7100000000000364,0.0,0.0,75,mist,0,wee_hours,season_1,2665
0,1.7100000000000364,0.0,0.0,75,fog,0,wee_hours,season_1,2665
0,1.7300000000000182,0.0,0.0,90,mist,0,morning_hours,season_1,5813
0,1.7300000000000182,0.0,0.0,90,fog,0,morning_hours,season_1,5813
0,2.230000000000018,0.0,0.0,75,mist,0,morning_hours,season_1,6904
0,2.230000000000018,0.0,0.0,75,fog,0,morning_hours,season_1,6904
0,3.8000000000000114,0.0,0.0,75,mist,0,morning_hours,season_1,5464
0,5.610000000000014,0.0,0.0,75,low_clouds,0,morning_hours,season_1,5221
0,7.580000000000041,0.0,0.0,20,low_clouds,0,noon_hours,season_1,4952
0,8.930000000000007,0.0,0.0,20,low_clouds,0,noon_hours,season_1,5296
0,10.650000000000034,0.0,0.0,20,low_clouds,0,noon_hours,season_1,5736
0,11.79000000000002,0.0,0.0,1,clear,0,noon_hours,season_1,5553
0,13.120000000000005,0.0,0.0,20,low_clouds,0,noon_hours,season_1,5842
0,13.900000000000034,0.0,0.0,20,low_clouds,0,evening_hours,season_1,6258
0,14.470000000000027,0.0,0.0,20,low_clouds,0,evening_hours,season_1,6631
0,15.060000000000002,0.0,0.0,20,low_clouds,0,evening_hours,season_1,5959
0,15.170000000000016,0.0,0.0,20,low_clouds,0,late_hours,season_1,4888
0,14.620000000000005,0.0,0.0,40,low_clouds,0,late_hours,season_1,2433
0,12.580000000000041,0.0,0.0,1,clear,0,late_hours,season_1,950
0,10.480000000000018,0.0,0.0,1,clear,0,late_hours,season_1,872
0,9.170000000000016,0.0,0.0,1,clear,0,late_hours,season_1,808
0,8.800000000000011,0.0,0.0,1,clear,0,late_hours,season_1,526
0,8.379999999999995,0.0,0.0,75,low_clouds,1,wee_hours,season_1,1506
0,7.9500000000000455,0.0,0.0,75,low_clouds,1,wee_hours,season_1,862
0,7.28000000000003,0.0,0.0,90,high_clouds,1,wee_hours,season_1,687
0,6.160000000000025,0.0,0.0,40,low_clouds,1,wee_hours,season_1,405
0,5.310000000000002,0.0,0.0,40,low_clouds,1,wee_hours,season_1,413
0,4.470000000000027,0.0,0.0,20,low_clouds,1,wee_hours,season_1,745
0,4.3799999999999955,0.0,0.0,40,low_clouds,1,morning_hours,season_1,1442
0,4.660000000000025,0.0,0.0,75,low_clouds,1,morning_hours,season_1,2202
0,5.670000000000016,0.0,0.0,75,low_clouds,1,morning_hours,season_1,3400
0,7.57000000000005,0.0,0.0,90,high_clouds,1,morning_hours,season_1,4239
0,9.840000000000032,0.0,0.0,90,high_clouds,1,noon_hours,season_1,4476
0,11.670000000000016,0.0,0.0,90,high_clouds,1,noon_hours,season_1,4924
0,12.390000000000043,0.0,0.0,90,high_clouds,1,noon_hours,season_1,5266
0,13.310000000000002,0.0,0.0,90,high_clouds,1,noon_hours,season_1,4982
0,14.010000000000048,0.0,0.0,90,high_clouds,1,noon_hours,season_1,4880
0,14.189999999999998,0.0,0.0,90,high_clouds,1,evening_hours,season_1,4782
0,14.110000000000014,0.0,0.0,90,high_clouds,1,evening_hours,season_1,4740
0,13.900000000000034,0.0,0.0,90,high_clouds,1,evening_hours,season_1,4648
0,13.120000000000005,0.0,0.0,90,high_clouds,1,late_hours,season_1,4334
0,12.129999999999995,0.0,0.0,90,high_clouds,1,late_hours,season_1,3710
0,11.129999999999995,0.0,0.0,90,low_drizzle,1,late_hours,season_1,3347
0,10.090000000000032,0.0,0.0,90,low_drizzle,1,late_hours,season_1,3494
0,8.970000000000027,0.0,0.0,90,avg_rain,1,late_hours,season_1,3170
0,8.230000000000018,0.0,0.0,90,avg_rain,1,late_hours,season_1,2348
0,7.600000000000023,0.0,0.0,90,avg_rain,1,wee_hours,season_2,1628
0,6.8700000000000045,0.0,0.0,90,high_clouds,1,wee_hours,season_2,946
0,6.330000000000041,0.0,0.0,90,high_clouds,1,wee_hours,season_2,735
0,5.8700000000000045,0.0,0.0,90,high_clouds,1,wee_hours,season_2,395
0,5.410000000000025,0.0,0.0,90,low_drizzle,1,wee_hours,season_2,390
0,5.03000000000003,0.0,0.0,90,high_clouds,1,wee_hours,season_2,629
0,4.550000000000011,0.0,0.0,90,high_clouds,1,morning_hours,season_2,1180
0,4.57000000000005,0.0,0.0,90,high_clouds,1,morning_hours,season_2,1734
0,5.3799999999999955,0.0,0.0,75,low_clouds,1,morning_hours,season_2,2453
0,7.670000000000016,0.0,0.0,75,low_clouds,1,morning_hours,season_2,2996
0,9.520000000000039,0.0,0.0,75,low_clouds,1,noon_hours,season_2,3601
0,11.650000000000034,0.0,0.0,75,low_clouds,1,noon_hours,season_2,4049
0,13.100000000000023,0.0,0.0,75,low_clouds,1,noon_hours,season_2,4526
0,13.879999999999995,0.0,0.0,75,low_clouds,1,noon_hours,season_2,4756
0,15.29000000000002,0.0,0.0,75,low_clouds,1,noon_hours,season_2,4514
0,16.060000000000002,0.0,0.0,75,low_clouds,1,evening_hours,season_2,4377
0,16.29000000000002,0.0,0.0,75,low_clouds,1,evening_hours,season_2,4557
0,16.24000000000001,0.0,0.0,75,low_clouds,1,evening_hours,season_2,5102
0,16.460000000000036,0.0,0.0,75,low_clouds,1,late_hours,season_2,4051
0,16.03000000000003,0.0,0.0,75,low_clouds,1,late_hours,season_2,3351
0,14.390000000000043,0.0,0.0,40,low_clouds,1,late_hours,season_2,2784
0,12.100000000000023,0.0,0.0,20,low_clouds,1,late_hours,season_2,2364
0,11.200000000000045,0.0,0.0,20,low_clouds,1,late_hours,season_2,1696
0,10.080000000000041,0.0,0.0,1,clear,1,late_hours,season_2,1025
0,8.700000000000045,0.0,0.0,1,clear,0,wee_hours,season_2,171
0,6.830000000000041,0.0,0.0,1,clear,0,wee_hours,season_2,149
0,5.160000000000025,0.0,0.0,1,clear,0,wee_hours,season_2,123
0,3.890000000000043,0.0,0.0,1,clear,0,wee_hours,season_2,163
0,3.090000000000032,0.0,0.0,1,clear,0,wee_hours,season_2,702
0,2.730000000000018,0.0,0.0,1,clear,0,wee_hours,season_2,2766
0,2.2100000000000364,0.0,0.0,1,clear,0,morning_hours,season_2,5639
0,3.4700000000000273,0.0,0.0,1,clear,0,morning_hours,season_2,6457
0,7.610000000000014,0.0,0.0,5,clear,0,morning_hours,season_2,5804
0,11.050000000000011,0.0,0.0,1,clear,0,morning_hours,season_2,5032
0,13.689999999999998,0.0,0.0,1,clear,0,noon_hours,season_2,4345
0,15.870000000000005,0.0,0.0,1,clear,0,noon_hours,season_2,4459
0,16.689999999999998,0.0,0.0,1,clear,0,noon_hours,season_2,4665
0,17.189999999999998,0.0,0.0,20,low_clouds,0,noon_hours,season_2,4715
0,17.970000000000027,0.0,0.0,20,low_clouds,0,noon_hours,season_2,5044
0,18.49000000000001,0.0,0.0,40,low_clouds,0,evening_hours,season_2,5476
0,18.410000000000025,0.0,0.0,20,low_clouds,0,evening_hours,season_2,6020
